2025-06-26 12:05:56,268 - 
+--------------------+------------+-----------+---------------------+------------------------------+----------------------+----------------------------------+-----------------------+
|     frr_value      | size_value | pdi_value | prob. marginale_frr | p_condizionata_size_dato_frr |      p_empirica      | p_condizionata_pdi_dato_size_frr |  prob. fattorizzata   |
|  3       | M      | MD    |   0.363  |    0.4812 |     0.601928  |     0.246259  |       0.0538077   |    0.0703704  |
|  3       | M      | PLD   |   0.363  |    0.4812 |     0.601928  |     0.315669  |       0.0689737   |    0.0407407  |
|  3       | S      | HDM   |   0.363  |    0.385  |     0.244904  |     0.105714  |       0.009398    |    0          |
|  3       | S      | MD    |   0.363  |    0.385  |     0.244904  |     0.452208  |       0.0402013   |    0.0518519  |
|  3       | S      | PLD   |   0.363  |    0.385  |     0.244904  |     0.442597  |       0.0393469   |    0.0259259  |
|  3.46737 | L      | HDM   |   0.0111 |    0.1333 |     0         |     0         |       0           |    0          |
|  3.46737 | L      | MD    |   0.0111 |    0.1333 |     0         |     0.0277569 |       0           |    0          |
|  3.46737 | L      | PLD   |   0.0111 |    0.1333 |     0         |     0.972243  |       0           |    0          |
|  3.46737 | M      | HDM   |   0.0111 |    0.4812 |     0.333333  |     0.438695  |       0.00162317  |    0          |
|  3.46737 | M      | MD    |   0.0111 |    0.4812 |     0.333333  |     0.246259  |       0.00091116  |    0.0037037  |
|  3.46737 | M      | PLD   |   0.0111 |    0.4812 |     0.333333  |     0.315669  |       0.00116798  |    0          |
|  3.46737 | S      | HDM   |   0.0111 |    0.385  |     0.666667  |     0.105714  |       0.000782286 |    0          |
|  3.46737 | S      | MD    |   0.0111 |    0.385  |     0.666667  |     0.452208  |       0.00334634  |    0.0037037  |
|  3.46737 | S      | PLD   |   0.0111 |    0.385  |     0.666667  |     0.442597  |       0.00327522  |    0          |
|  3.50026 | L      | HDM   |   0.0222 |    0.1333 |     0         |     0         |       0           |    0          |
|  3.50026 | L      | MD    |   0.0222 |    0.1333 |     0         |     0.0277569 |       0           |    0          |
|  3.50026 | L      | PLD   |   0.0222 |    0.1333 |     0         |     0.972243  |       0           |    0          |
|  3.50026 | M      | HDM   |   0.0222 |    0.4812 |     0         |     0.438695  |       0           |    0          |
|  3.50026 | M      | MD    |   0.0222 |    0.4812 |     0         |     0.246259  |       0           |    0          |
|  3.50026 | M      | PLD   |   0.0222 |    0.4812 |     0         |     0.315669  |       0           |    0          |
|  3.50026 | S      | HDM   |   0.0222 |    0.385  |     1         |     0.105714  |       0.00234686  |    0          |
|  3.50026 | S      | MD    |   0.0222 |    0.385  |     1         |     0.452208  |       0.010039    |    0.0111111  |
|  3.50026 | S      | PLD   |   0.0222 |    0.385  |     1         |     0.442597  |       0.00982566  |    0          |
|  4.18921 | L      | HDM   |   0.0444 |    0.1333 |     0.25      |     0         |       0           |    0          |
|  4.18921 | L      | MD    |   0.0444 |    0.1333 |     0.25      |     0.0277569 |       0.000308102 |    0          |
|  4.18921 | L      | PLD   |   0.0444 |    0.1333 |     0.25      |     0.972243  |       0.0107919   |    0.0111111  |
|  4.18921 | M      | HDM   |   0.0444 |    0.4812 |     0.5       |     0.438695  |       0.00973903  |    0          |
|  4.18921 | M      | MD    |   0.0444 |    0.4812 |     0.5       |     0.246259  |       0.00546696  |    0.0111111  |
|  4.18921 | M      | PLD   |   0.0444 |    0.4812 |     0.5       |     0.315669  |       0.00700786  |    0          |
|  4.18921 | S      | HDM   |   0.0444 |    0.385  |     0.25      |     0.105714  |       0.00117343  |    0          |
|  4.18921 | S      | MD    |   0.0444 |    0.385  |     0.25      |     0.452208  |       0.00501951  |    0          |
|  4.18921 | S      | PLD   |   0.0444 |    0.385  |     0.25      |     0.442597  |       0.00491283  |    0          |
|  4.4     | L      | HDM   |   0.0555 |    0.1333 |     0         |     0         |       0           |    0          |
|  4.4     | L      | MD    |   0.0555 |    0.1333 |     0         |     0.0277569 |       0           |    0          |
|  4.4     | L      | PLD   |   0.0555 |    0.1333 |     0         |     0.972243  |       0           |    0          |
|  4.4     | M      | HDM   |   0.0555 |    0.4812 |     0.533333  |     0.438695  |       0.0129854   |    0          |
|  4.4     | M      | MD    |   0.0555 |    0.4812 |     0.533333  |     0.246259  |       0.00728928  |    0          |
|  4.4     | M      | PLD   |   0.0555 |    0.4812 |     0.533333  |     0.315669  |       0.00934381  |    0.00740741 |
|  4.4     | S      | HDM   |   0.0555 |    0.385  |     0.466667  |     0.105714  |       0.002738    |    0          |
|  4.4     | S      | MD    |   0.0555 |    0.385  |     0.466667  |     0.452208  |       0.0117122   |    0.0185185  |
|  4.4     | S      | PLD   |   0.0555 |    0.385  |     0.466667  |     0.442597  |       0.0114633   |    0.00740741 |
|  4.7     | L      | HDM   |   0.0037 |    0.1333 |     0         |     0         |       0           |    0          |
|  4.7     | L      | MD    |   0.0037 |    0.1333 |     0         |     0.0277569 |       0           |    0          |
|  4.7     | L      | PLD   |   0.0037 |    0.1333 |     0         |     0.972243  |       0           |    0          |
|  4.7     | M      | HDM   |   0.0037 |    0.4812 |     1         |     0.438695  |       0.00162317  |    0          |
|  4.7     | M      | MD    |   0.0037 |    0.4812 |     1         |     0.246259  |       0.00091116  |    0.0037037  |
|  4.7     | M      | PLD   |   0.0037 |    0.4812 |     1         |     0.315669  |       0.00116798  |    0          |
|  4.7     | S      | HDM   |   0.0037 |    0.385  |     0         |     0.105714  |       0           |    0          |
|  4.7     | S      | MD    |   0.0037 |    0.385  |     0         |     0.452208  |       0           |    0          |
|  4.7     | S      | PLD   |   0.0037 |    0.385  |     0         |     0.442597  |       0           |    0          |
|  5       | L      | HDM   |   0.0333 |    0.1333 |     0         |     0         |       0           |    0          |
|  5       | L      | MD    |   0.0333 |    0.1333 |     0         |     0.0277569 |       0           |    0          |
|  5       | L      | PLD   |   0.0333 |    0.1333 |     0         |     0.972243  |       0           |    0          |
|  5       | M      | HDM   |   0.0333 |    0.4812 |     1         |     0.438695  |       0.0146085   |    0          |
|  5       | M      | MD    |   0.0333 |    0.4812 |     1         |     0.246259  |       0.00820044  |    0          |
|  5       | M      | PLD   |   0.0333 |    0.4812 |     1         |     0.315669  |       0.0105118   |    0          |
|  5       | S      | HDM   |   0.0333 |    0.385  |     0         |     0.105714  |       0           |    0          |
|  5       | S      | MD    |   0.0333 |    0.385  |     0         |     0.452208  |       0           |    0          |
|  5       | S      | PLD   |   0.0333 |    0.385  |     0         |     0.442597  |       0           |    0          |
|  7       | L      | HDM   |   0.1148 |    0.1333 |     0         |     0         |       0           |    0          |
|  7       | L      | MD    |   0.1148 |    0.1333 |     0         |     0.0277569 |       0           |    0          |
|  7       | L      | PLD   |   0.1148 |    0.1333 |     0         |     0.972243  |       0           |    0          |
|  7       | M      | HDM   |   0.1148 |    0.4812 |     0.0966899 |     0.438695  |       0.00486951  |    0          |
|  7       | M      | MD    |   0.1148 |    0.4812 |     0.0966899 |     0.246259  |       0.00273348  |    0          |
|  7       | M      | PLD   |   0.1148 |    0.4812 |     0.0966899 |     0.315669  |       0.00350393  |    0.0111111  |
|  7       | S      | HDM   |   0.1148 |    0.385  |     0.90331   |     0.105714  |       0.0109626   |    0          |
|  7       | S      | MD    |   0.1148 |    0.385  |     0.90331   |     0.452208  |       0.0468939   |    0.0296296  |
|  7       | S      | PLD   |   0.1148 |    0.385  |     0.90331   |     0.442597  |       0.0458974   |    0.0740741  |
| 10       | L      | HDM   |   0.0037 |    0.1333 |     0         |     0         |       0           |    0          |
| 10       | L      | MD    |   0.0037 |    0.1333 |     0         |     0.0277569 |       0           |    0          |
| 10       | L      | PLD   |   0.0037 |    0.1333 |     0         |     0.972243  |       0           |    0          |
| 10       | M      | HDM   |   0.0037 |    0.4812 |     0         |     0.438695  |       0           |    0          |
| 10       | M      | MD    |   0.0037 |    0.4812 |     0         |     0.246259  |       0           |    0          |
| 10       | M      | PLD   |   0.0037 |    0.4812 |     0         |     0.315669  |       0           |    0          |
| 10       | S      | HDM   |   0.0037 |    0.385  |     1         |     0.105714  |       0.000391143 |    0          |
| 10       | S      | MD    |   0.0037 |    0.385  |     1         |     0.452208  |       0.00167317  |    0.0037037  |
| 10       | S      | PLD   |   0.0037 |    0.385  |     1         |     0.442597  |       0.00163761  |    0          |
| 23       | L      | HDM   |   0.0444 |    0.1333 |     0         |     0         |       0           |    0          |
| 23       | L      | MD    |   0.0444 |    0.1333 |     0         |     0.0277569 |       0           |    0          |
| 23       | L      | PLD   |   0.0444 |    0.1333 |     0         |     0.972243  |       0           |    0          |
| 23       | M      | HDM   |   0.0444 |    0.4812 |     0.25      |     0.438695  |       0.00486951  |    0          |
| 23       | M      | MD    |   0.0444 |    0.4812 |     0.25      |     0.246259  |       0.00273348  |    0          |
| 23       | M      | PLD   |   0.0444 |    0.4812 |     0.25      |     0.315669  |       0.00350393  |    0.0111111  |
| 23       | S      | HDM   |   0.0444 |    0.385  |     0.75      |     0.105714  |       0.00352029  |    0          |
| 23       | S      | MD    |   0.0444 |    0.385  |     0.75      |     0.452208  |       0.0150585   |    0.0037037  |
| 23       | S      | PLD   |   0.0444 |    0.385  |     0.75      |     0.442597  |       0.0147385   |    0.0296296  |
| 50       | L      | HDM   |   0.0999 |    0.1333 |     0.222222  |     0         |       0           |    0          |
| 50       | L      | MD    |   0.0999 |    0.1333 |     0.222222  |     0.0277569 |       0.000616204 |    0          |
| 50       | L      | PLD   |   0.0999 |    0.1333 |     0.222222  |     0.972243  |       0.0215838   |    0.0222222  |
| 50       | M      | HDM   |   0.0999 |    0.4812 |     0.481481  |     0.438695  |       0.0211012   |    0          |
| 50       | M      | MD    |   0.0999 |    0.4812 |     0.481481  |     0.246259  |       0.0118451   |    0.00740741 |
| 50       | M      | PLD   |   0.0999 |    0.4812 |     0.481481  |     0.315669  |       0.0151837   |    0.0407407  |
| 50       | S      | HDM   |   0.0999 |    0.385  |     0.296296  |     0.105714  |       0.00312914  |    0          |
| 50       | S      | MD    |   0.0999 |    0.385  |     0.296296  |     0.452208  |       0.0133854   |    0.00740741 |
| 50       | S      | PLD   |   0.0999 |    0.385  |     0.296296  |     0.442597  |       0.0131009   |    0.0185185  |
2025-06-27 08:24:24,970 - ===============  Risultati===============
2025-06-27 08:24:24,970 - MEAN ABSOLUTE ERROR: 0.004316866053715245
2025-06-27 08:24:24,970 - MEAN SQUARED ERROR: 0.00010897750914840522
2025-06-27 08:24:24,970 - ROOT MEAN SQUARE ERROR: 0.010439229336900556
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 0.01995082103859304
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 0.05972746819838551
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 0.2614316461408158
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 0.5622750428647441
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 0.9886313412408851
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 0.8352221273412622
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 0.9327749602795896
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 0.9042138734277422
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 1.0086515895917763
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 1.0811777813723553
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 0.7707687247693953
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 1.0107050232622048
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 0.8734576730807159
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 0.6797532542137006
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 0.49078638819437315
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 0.504271598202313
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 0.8314324305508958
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 0.7334181741740528
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 0.8688087970003795
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 1.1269414616187867
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 0.8496043699914014
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 0.6570091674723837
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 0.4762071873388595
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 0.6834590297223654
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 0.6561618019511439
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 0.710905544284254
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 0.8739217794903279
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 1.130492143903473
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 1.2605129532164254
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 1.2799886805344947
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 1.1530378102557366
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 1.1814459901667724
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 1.2958975686770502
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 3.0289568252897987
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 2.452453242670585
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 1.7230433506709437
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 1.6125892016816437
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 1.55548521666442
2025-06-27 08:24:24,970 - IMPOSSIBILE CALCOLARE MAPE (emp=0, fatt>0)
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 1.640630246060248
2025-06-27 08:24:24,970 - MEAN ABSOLUTE PERCENTAGE ERROR: 1.3424878873253887
2025-06-27 08:26:20,348 - 
|      FRR | SIZE   | PDI   |   P(FRR) |   P(SIZE) |   P(SIZE|FRR) |   P(PDI|SIZE) |   p. fattorizzata |   p. empirica |
|----------|--------|-------|----------|-----------|---------------|---------------|-------------------|---------------|
|  1       | L      | HDM   |   0.0666 |    0.1333 |     0.166667  |     0         |       0           |    0          |
|  1       | L      | MD    |   0.0666 |    0.1333 |     0.166667  |     0.0277569 |       0.000308102 |    0          |
|  1       | L      | PLD   |   0.0666 |    0.1333 |     0.166667  |     0.972243  |       0.0107919   |    0.0111111  |
|  1       | M      | HDM   |   0.0666 |    0.4812 |     0.722222  |     0.438695  |       0.0211012   |    0          |
|  1       | M      | MD    |   0.0666 |    0.4812 |     0.722222  |     0.246259  |       0.0118451   |    0.0111111  |
|  1       | M      | PLD   |   0.0666 |    0.4812 |     0.722222  |     0.315669  |       0.0151837   |    0.0222222  |
|  1       | S      | HDM   |   0.0666 |    0.385  |     0.111111  |     0.105714  |       0.000782286 |    0          |
|  1       | S      | MD    |   0.0666 |    0.385  |     0.111111  |     0.452208  |       0.00334634  |    0.00740741 |
|  1       | S      | PLD   |   0.0666 |    0.385  |     0.111111  |     0.442597  |       0.00327522  |    0          |
|  1.6     | L      | HDM   |   0.0444 |    0.1333 |     0.416667  |     0         |       0           |    0          |
|  1.6     | L      | MD    |   0.0444 |    0.1333 |     0.416667  |     0.0277569 |       0.000513503 |    0.0037037  |
|  1.6     | L      | PLD   |   0.0444 |    0.1333 |     0.416667  |     0.972243  |       0.0179865   |    0.0148148  |
|  1.6     | M      | HDM   |   0.0444 |    0.4812 |     0.5       |     0.438695  |       0.00973903  |    0          |
|  1.6     | M      | MD    |   0.0444 |    0.4812 |     0.5       |     0.246259  |       0.00546696  |    0.0111111  |
|  1.6     | M      | PLD   |   0.0444 |    0.4812 |     0.5       |     0.315669  |       0.00700786  |    0.0111111  |
|  1.6     | S      | HDM   |   0.0444 |    0.385  |     0.0833333 |     0.105714  |       0.000391143 |    0          |
|  1.6     | S      | MD    |   0.0444 |    0.385  |     0.0833333 |     0.452208  |       0.00167317  |    0.0037037  |
|  1.6     | S      | PLD   |   0.0444 |    0.385  |     0.0833333 |     0.442597  |       0.00163761  |    0          |
|  1.727   | L      | HDM   |   0.0111 |    0.1333 |     0         |     0         |       0           |    0          |
|  1.727   | L      | MD    |   0.0111 |    0.1333 |     0         |     0.0277569 |       0           |    0          |
|  1.727   | L      | PLD   |   0.0111 |    0.1333 |     0         |     0.972243  |       0           |    0          |
|  1.727   | M      | HDM   |   0.0111 |    0.4812 |     0         |     0.438695  |       0           |    0          |
|  1.727   | M      | MD    |   0.0111 |    0.4812 |     0         |     0.246259  |       0           |    0          |
|  1.727   | M      | PLD   |   0.0111 |    0.4812 |     0         |     0.315669  |       0           |    0          |
|  1.727   | S      | HDM   |   0.0111 |    0.385  |     1         |     0.105714  |       0.00117343  |    0          |
|  1.727   | S      | MD    |   0.0111 |    0.385  |     1         |     0.452208  |       0.00501951  |    0.0111111  |
|  1.727   | S      | PLD   |   0.0111 |    0.385  |     1         |     0.442597  |       0.00491283  |    0          |
|  1.81079 | L      | HDM   |   0.037  |    0.1333 |     0.4       |     0         |       0           |    0          |
|  1.81079 | L      | MD    |   0.037  |    0.1333 |     0.4       |     0.0277569 |       0.000410803 |    0          |
|  1.81079 | L      | PLD   |   0.037  |    0.1333 |     0.4       |     0.972243  |       0.0143892   |    0.0148148  |
|  1.81079 | M      | HDM   |   0.037  |    0.4812 |     0.6       |     0.438695  |       0.00973903  |    0          |
|  1.81079 | M      | MD    |   0.037  |    0.4812 |     0.6       |     0.246259  |       0.00546696  |    0          |
|  1.81079 | M      | PLD   |   0.037  |    0.4812 |     0.6       |     0.315669  |       0.00700786  |    0          |
|  1.81079 | S      | HDM   |   0.037  |    0.385  |     0         |     0.105714  |       0           |    0          |
|  1.81079 | S      | MD    |   0.037  |    0.385  |     0         |     0.452208  |       0           |    0          |
|  1.81079 | S      | PLD   |   0.037  |    0.385  |     0         |     0.442597  |       0           |    0          |
|  2       | L      | HDM   |   0.0444 |    0.1333 |     0         |     0         |       0           |    0          |
|  2       | L      | MD    |   0.0444 |    0.1333 |     0         |     0.0277569 |       0           |    0          |
|  2       | L      | PLD   |   0.0444 |    0.1333 |     0         |     0.972243  |       0           |    0          |
|  2       | M      | HDM   |   0.0444 |    0.4812 |     0.166667  |     0.438695  |       0.00324634  |    0          |
|  2       | M      | MD    |   0.0444 |    0.4812 |     0.166667  |     0.246259  |       0.00182232  |    0          |
|  2       | M      | PLD   |   0.0444 |    0.4812 |     0.166667  |     0.315669  |       0.00233595  |    0.00740741 |
|  2       | S      | HDM   |   0.0444 |    0.385  |     0.833333  |     0.105714  |       0.00391143  |    0          |
|  2       | S      | MD    |   0.0444 |    0.385  |     0.833333  |     0.452208  |       0.0167317   |    0.0222222  |
|  2       | S      | PLD   |   0.0444 |    0.385  |     0.833333  |     0.442597  |       0.0163761   |    0.0148148  |
|  3       | L      | HDM   |   0.363  |    0.1333 |     0.153168  |     0         |       0           |    0          |
|  3       | L      | MD    |   0.363  |    0.1333 |     0.153168  |     0.0277569 |       0.00154329  |    0          |
|  3       | L      | PLD   |   0.363  |    0.1333 |     0.153168  |     0.972243  |       0.0540567   |    0.0555556  |
|  3       | M      | HDM   |   0.363  |    0.4812 |     0.601928  |     0.438695  |       0.0958548   |    0          |
|  3       | M      | MD    |   0.363  |    0.4812 |     0.601928  |     0.246259  |       0.0538077   |    0.0703704  |
|  3       | M      | PLD   |   0.363  |    0.4812 |     0.601928  |     0.315669  |       0.0689737   |    0.0407407  |
|  3       | S      | HDM   |   0.363  |    0.385  |     0.244904  |     0.105714  |       0.009398    |    0          |
|  3       | S      | MD    |   0.363  |    0.385  |     0.244904  |     0.452208  |       0.0402013   |    0.0518519  |
|  3       | S      | PLD   |   0.363  |    0.385  |     0.244904  |     0.442597  |       0.0393469   |    0.0259259  |
|  3.46737 | L      | HDM   |   0.0111 |    0.1333 |     0         |     0         |       0           |    0          |
|  3.46737 | L      | MD    |   0.0111 |    0.1333 |     0         |     0.0277569 |       0           |    0          |
|  3.46737 | L      | PLD   |   0.0111 |    0.1333 |     0         |     0.972243  |       0           |    0          |
|  3.46737 | M      | HDM   |   0.0111 |    0.4812 |     0.333333  |     0.438695  |       0.00162317  |    0          |
|  3.46737 | M      | MD    |   0.0111 |    0.4812 |     0.333333  |     0.246259  |       0.00091116  |    0.0037037  |
|  3.46737 | M      | PLD   |   0.0111 |    0.4812 |     0.333333  |     0.315669  |       0.00116798  |    0          |
|  3.46737 | S      | HDM   |   0.0111 |    0.385  |     0.666667  |     0.105714  |       0.000782286 |    0          |
|  3.46737 | S      | MD    |   0.0111 |    0.385  |     0.666667  |     0.452208  |       0.00334634  |    0.0037037  |
|  3.46737 | S      | PLD   |   0.0111 |    0.385  |     0.666667  |     0.442597  |       0.00327522  |    0          |
|  3.50026 | L      | HDM   |   0.0222 |    0.1333 |     0         |     0         |       0           |    0          |
|  3.50026 | L      | MD    |   0.0222 |    0.1333 |     0         |     0.0277569 |       0           |    0          |
|  3.50026 | L      | PLD   |   0.0222 |    0.1333 |     0         |     0.972243  |       0           |    0          |
|  3.50026 | M      | HDM   |   0.0222 |    0.4812 |     0         |     0.438695  |       0           |    0          |
|  3.50026 | M      | MD    |   0.0222 |    0.4812 |     0         |     0.246259  |       0           |    0          |
|  3.50026 | M      | PLD   |   0.0222 |    0.4812 |     0         |     0.315669  |       0           |    0          |
|  3.50026 | S      | HDM   |   0.0222 |    0.385  |     1         |     0.105714  |       0.00234686  |    0          |
|  3.50026 | S      | MD    |   0.0222 |    0.385  |     1         |     0.452208  |       0.010039    |    0.0111111  |
|  3.50026 | S      | PLD   |   0.0222 |    0.385  |     1         |     0.442597  |       0.00982566  |    0          |
|  4.18921 | L      | HDM   |   0.0444 |    0.1333 |     0.25      |     0         |       0           |    0          |
|  4.18921 | L      | MD    |   0.0444 |    0.1333 |     0.25      |     0.0277569 |       0.000308102 |    0          |
|  4.18921 | L      | PLD   |   0.0444 |    0.1333 |     0.25      |     0.972243  |       0.0107919   |    0.0111111  |
|  4.18921 | M      | HDM   |   0.0444 |    0.4812 |     0.5       |     0.438695  |       0.00973903  |    0          |
